guid,gid,uid,vid
1006,3739,1724,320
1006,4014,1724,474
1006,3906,1724,480
1006,3738,1724,382
1006,3739,1724,320
1006,3969,1724,450
1006,3779,1724,502
1006,3776,1724,82
1006,3774,1724,431
1007,3742,2065,106
1007,4145,2065,32
1007,3861,2065,633
1007,4072,2065,327
1007,4177,2065,131
1007,4146,2065,43
1007,3742,2065,106
1007,4183,2065,33
1008,3904,3293,29
1008,3880,3293,72
1009,4146,1208,43
1009,4145,1208,32
1009,4132,1208,27
1009,4305,1208,36
1009,4142,1208,46
1009,4306,1208,116
1009,4288,1208,76
1009,4305,1208,36
1009,4145,1208,32
1009,4132,1208,27
1009,4284,1208,41
1009,4146,1208,43
1009,4295,1208,182
1010,3824,2588,403
1010,3787,2588,54
1010,4210,2588,371
1010,3821,2588,165
1010,3788,2588,272
1011,3797,2100,171
1011,4183,2100,33
1011,3752,2100,63
1011,3806,2100,512
1011,3742,2100,106
1011,4087,2100,523
1011,3796,2100,476
1011,3870,2100,377
1013,4185,1223,91
1013,4144,1223,71
1013,4305,1223,36
1013,4132,1223,27
1013,4284,1223,41
1013,4144,1223,71
1013,4313,1223,188
1013,4305,1223,36
1013,4137,1223,180
1013,4185,1223,91
1013,4139,1223,30
1013,4132,1223,27
1013,4182,1223,20
1014,3889,2183,482
1014,3922,2183,657
1014,4282,2183,458
1014,4192,2183,16
1014,3652,2183,592
1014,3954,2183,656
1014,3786,2183,296
1015,4151,3347,5
1016,4306,3031,116
1016,4210,3031,371
1016,4313,3031,188
1018,4145,2472,32
1018,4305,2472,36
1018,4183,2472,33
1018,3834,2472,49
1018,4107,2472,88
1018,4132,2472,27
1019,3812,2710,9
1019,3800,2710,28
1019,4229,2710,55
1019,3834,2710,49
1019,3771,2710,178
1021,4146,1530,43
1021,4284,1530,41
1021,4142,1530,46
1021,4145,1530,32
1021,4132,1530,27
1021,4180,1530,4
1021,4146,1530,43
1021,4144,1530,71
1021,4139,1530,30
1021,4140,1530,130
1022,4318,2209,94
1022,4158,2209,167
1022,3717,2209,321
1022,4152,2209,39
1022,3718,2209,451
1022,3707,2209,45
1022,4039,2209,38
1023,3987,2630,7
1023,4192,2630,16
1023,4161,2630,81
1023,4167,2630,37
1023,4178,2630,8
1024,3904,2345,29
1024,3981,2345,59
1024,4299,2345,269
1024,3880,2345,72
1024,4080,2345,61
1024,4083,2345,34
1026,3768,1811,6
1026,3796,1811,476
1026,4183,1811,33
1026,3758,1811,444
1026,4254,1811,270
1026,4247,1811,254
1026,3818,1811,177
1026,4177,1811,131
1026,3806,1811,512
1027,3912,2739,90
1027,3851,2739,159
1027,3907,2739,118
1027,4175,2739,0
1028,4183,1494,33
1028,3812,1494,9
1028,3810,1494,26
1028,3800,1494,28
1028,3815,1494,14
1028,3970,1494,15
1028,3703,1494,195
1028,4177,1494,131
1028,4090,1494,53
1028,3768,1494,6
1029,4146,3081,43
1029,4145,3081,32
1029,4132,3081,27
1030,4178,1831,8
1030,3776,1831,82
1030,4169,1831,18
1030,3975,1831,24
1030,3987,1831,7
1030,4311,1831,23
1030,4167,1831,37
1030,4192,1831,16
1030,4175,1831,0
1031,4305,3230,36
1031,4146,3230,43
1032,4163,2685,331
1032,4167,2685,37
1032,4161,2685,81
1032,4175,2685,0
1032,4311,2685,23
1033,4284,2130,41
1033,4144,2130,71
1033,4305,2130,36
1033,4132,2130,27
1033,4142,2130,46
1033,4145,2130,32
1033,4139,2130,30
1034,3965,2185,1
1034,4284,2185,41
1034,3967,2185,3
1034,4182,2185,20
1034,4291,2185,197
1034,4305,2185,36
1034,4180,2185,4
1035,4211,2847,486
1035,3776,2847,82
1035,3991,2847,322
1035,3772,2847,460
1036,3786,2846,296
1036,4302,2846,473
1036,3821,2846,165
1036,3787,2846,54
1037,4183,2686,33
1037,3800,2686,28
1037,3703,2686,195
1037,3701,2686,441
1037,3742,2686,106
1038,4090,3278,53
1038,3880,3278,72
1039,4145,2937,32
1039,4295,2937,182
1039,4284,2937,41
1039,4142,2937,46
1040,4189,2577,242
1040,4167,2577,37
1040,4122,2577,527
1040,3850,2577,265
1040,3703,2577,195
1041,4305,2384,36
1041,4146,2384,43
1041,4180,2384,4
1041,4182,2384,20
1041,4132,2384,27
1041,4137,2384,180
1042,3810,3124,26
1042,4312,3124,334
1042,4251,3124,2
1043,3798,3080,449
1043,4167,3080,37
1043,4234,3080,103
1044,4180,2915,4
1044,3810,2915,26
1044,3812,2915,9
1044,4183,2915,33
1045,4318,1590,94
1045,3862,1590,587
1045,4255,1590,362
1045,3798,1590,449
1045,3652,1590,592
1045,4182,1590,20
1045,4322,1590,308
1045,3955,1590,351
1045,4251,1590,2
1045,4247,1590,254
1046,4180,2624,4
1046,4151,2624,5
1046,3989,2624,10
1046,4251,2624,2
1046,4182,2624,20
1047,3970,2231,15
1047,3851,2231,159
1047,4177,2231,131
1047,4169,2231,18
1047,3905,2231,124
1047,4180,2231,4
1047,4175,2231,0
1048,4251,2813,2
1048,4170,2813,459
1048,4169,2813,18
1048,4134,2813,347
1049,4134,3073,347
1049,4170,3073,459
1049,4320,3073,454
1050,4167,2561,37
1050,4105,2561,367
1050,4175,2561,0
1050,4311,2561,23
1050,4152,2561,39
1051,4167,2997,37
1051,4151,2997,5
1051,4311,2997,23
1052,3812,1968,9
1052,3810,1968,26
1052,4251,1968,2
1052,4180,1968,4
1052,4183,1968,33
1052,4182,1968,20
1052,3709,1968,341
1052,3815,1968,14
1053,4180,1230,4
1053,4251,1230,2
1053,3764,1230,156
1053,3989,1230,10
1053,4151,1230,5
1053,3978,1230,17
1053,4180,1230,4
1053,3972,1230,22
1053,3768,1230,6
1053,4251,1230,2
1053,3989,1230,10
1053,3764,1230,156
1053,3775,1230,148
1054,4073,1557,599
1054,4162,1557,479
1054,4005,1557,596
1054,4255,1557,362
1054,4143,1557,643
1054,3786,1557,296
1054,4161,1557,81
1054,3770,1557,567
1054,3783,1557,561
1054,3785,1557,330
1055,4167,2611,37
1055,3821,2611,165
1055,4163,2611,331
1055,4209,2611,306
1055,4175,2611,0
1056,4182,2142,20
1056,4175,2142,0
1056,4180,2142,4
1056,4139,2142,30
1056,3812,2142,9
1056,3965,2142,1
1056,4183,2142,33
1057,3834,1908,49
1057,4306,1908,116
1057,3822,1908,101
1057,4139,1908,30
1057,4132,1908,27
1057,4145,1908,32
1057,4288,1908,76
1057,4284,1908,41
1058,3798,2752,449
1058,4234,2752,103
1058,4236,2752,13
1058,4318,2752,94
1060,3776,3367,82
1061,4180,2757,4
1061,3812,2757,9
1061,4234,2757,103
1061,4169,2757,18
1062,4161,2566,81
1062,3965,2566,1
1062,4167,2566,37
1062,4236,2566,13
1062,4163,2566,331
1063,3822,1865,101
1063,3771,1865,178
1063,4280,1865,281
1063,3800,1865,28
1063,3815,1865,14
1063,4183,1865,33
1063,3974,1865,493
1063,4182,1865,20
1063,3834,1865,49
1064,3776,2244,82
1064,3810,2244,26
1064,3767,2244,259
1064,3776,2244,82
1064,4020,2244,44
1064,3812,2244,9
1064,3769,2244,390
1065,3905,3203,124
1065,3857,3203,56
1066,3776,2460,82
1066,3766,2460,92
1066,3754,2460,224
1066,4183,2460,33
1066,3771,2460,178
1066,3744,2460,279
1067,4183,1888,33
1067,4182,1888,20
1067,4177,1888,131
1067,3815,1888,14
1067,3768,1888,6
1067,3800,1888,28
1067,3812,1888,9
1067,4183,1888,33
1067,3709,1888,341
1068,4178,1742,8
1068,4169,1742,18
1068,4175,1742,0
1068,4180,1742,4
1068,4311,1742,23
1068,3965,1742,1
1068,3982,1742,105
1068,4192,1742,16
1068,4176,1742,174
1069,4182,2855,20
1069,3797,2855,171
1069,4146,2855,43
1069,4107,2855,88
1070,3707,2817,45
1070,4183,2817,33
1070,3989,2817,10
1070,3709,2817,341
1071,4146,1344,43
1071,4144,1344,71
1071,4132,1344,27
1071,4142,1344,46
1071,4305,1344,36
1071,4146,1344,43
1071,4145,1344,32
1071,4090,1344,53
1071,4183,1344,33
1071,4284,1344,41
1071,4180,1344,4
1072,4183,1222,33
1072,4146,1222,43
1072,4145,1222,32
1072,4132,1222,27
1072,4295,1222,182
1072,4288,1222,76
1072,4142,1222,46
1072,4288,1222,76
1072,4141,1222,109
1072,4295,1222,182
1072,4142,1222,46
1072,4183,1222,33
1072,4145,1222,32
1073,4146,2483,43
1073,4151,2483,5
1073,4146,2483,43
1073,4132,2483,27
1073,4144,2483,71
1073,4140,2483,130
1074,3703,1318,195
1074,4151,1318,5
1074,3757,1318,48
1074,3703,1318,195
1074,3905,1318,124
1074,3707,1318,45
1074,3764,1318,156
1074,3767,1318,259
1074,3751,1318,145
1074,3768,1318,6
1074,3775,1318,148
1075,4144,2699,71
1075,4280,2699,281
1075,4183,2699,33
1075,4132,2699,27
1075,4305,2699,36
1076,4255,1383,362
1076,3664,1383,586
1076,4255,1383,362
1076,3742,1383,106
1076,3830,1383,139
1076,3746,1383,511
1076,3799,1383,309
1076,3955,1383,351
1076,3834,1383,49
1076,3761,1383,410
1076,4234,1383,103
1078,3987,2940,7
1078,4180,2940,4
1078,3986,2940,11
1080,3770,2818,567
1080,3783,2818,561
1080,3770,2818,567
1080,3704,2818,632
1081,3834,2926,49
1081,4139,2926,30
1081,4145,2926,32
1081,3822,2926,101
1082,4280,2512,281
1082,3987,2512,7
1082,3985,2512,12
1082,4090,2512,53
1082,3967,2512,3
1082,3986,2512,11
1083,3752,2504,63
1083,3795,2504,225
1083,4229,2504,55
1083,3797,2504,171
1083,3771,2504,178
1083,3742,2504,106
1084,3904,1819,29
1084,3918,1819,19
1084,3904,1819,29
1084,3918,1819,19
1084,3880,1819,72
1084,4083,1819,34
1084,3908,1819,85
1084,4299,1819,269
1084,3915,1819,51
1085,3904,3049,29
1085,4177,3049,131
1085,4304,3049,229
1086,4183,2237,33
1086,4183,2237,33
1086,4177,2237,131
1086,4185,2237,91
1086,3990,2237,119
1086,4251,2237,2
1086,3812,2237,9
1087,4190,2754,66
1087,4080,2754,61
1087,3749,2754,77
1087,4090,2754,53
1088,3662,2326,69
1088,3815,2326,14
1088,3965,2326,1
1088,4251,2326,2
1088,3800,2326,28
1088,4071,2326,47
1089,4080,1690,61
1089,4083,1690,34
1089,4190,1690,66
1089,3757,1690,48
1089,4190,1690,66
1089,4090,1690,53
1089,4083,1690,34
1089,4080,1690,61
1089,4049,1690,202
1090,4229,1041,55
1090,4083,1041,34
1090,3972,1041,22
1090,3908,1041,85
1090,3904,1041,29
1090,3764,1041,156
1090,3989,1041,10
1090,3984,1041,35
1090,3981,1041,59
1090,3755,1041,189
1090,3980,1041,25
1090,4080,1041,61
1090,3978,1041,17
1090,4081,1041,40
1090,3755,1041,189
1091,4083,1257,34
1091,4140,1257,130
1091,4136,1257,168
1091,4080,1257,61
1091,4085,1257,137
1091,4078,1257,152
1091,4146,1257,43
1091,3757,1257,48
1091,4078,1257,152
1091,4146,1257,43
1091,4136,1257,168
1091,4080,1257,61
1092,4185,2444,91
1092,4183,2444,33
1092,3815,2444,14
1092,3990,2444,119
1092,3762,2444,166
1092,4185,2444,91
1093,4183,1947,33
1093,3709,1947,341
1093,3810,1947,26
1093,3813,1947,123
1093,4183,1947,33
1093,3800,1947,28
1093,3815,1947,14
1093,3812,1947,9
1094,4107,898,88
1094,4145,898,32
1094,4142,898,46
1094,4146,898,43
1094,4132,898,27
1094,4288,898,76
1094,4141,898,109
1094,4139,898,30
1094,4295,898,182
1094,4305,898,36
1094,4284,898,41
1094,4145,898,32
1094,4295,898,182
1094,4132,898,27
1094,4142,898,46
1094,4107,898,88
1094,4139,898,30
1094,4305,898,36
1095,4229,1338,55
1095,3980,1338,25
1095,4229,1338,55
1095,3993,1338,31
1095,3751,1338,145
1095,3757,1338,48
1095,3763,1338,163
1095,3766,1338,92
1095,3753,1338,185
1095,4203,1338,326
1095,3752,1338,63
1096,4251,1915,2
1096,3965,1915,1
1096,4185,1915,91
1096,3967,1915,3
1096,3970,1915,15
1096,4175,1915,0
1096,4151,1915,5
1096,4180,1915,4
1097,3756,1086,559
1097,4057,1086,319
1097,4004,1086,487
1097,4257,1086,216
1097,4036,1086,164
1097,3756,1086,559
1097,4257,1086,216
1097,4057,1086,319
1097,3956,1086,544
1097,4231,1086,667
1097,4036,1086,164
1097,4019,1086,160
1097,3823,1086,255
1097,4246,1086,201
1097,4004,1086,487
1098,4280,1430,281
1098,3964,1430,144
1098,3812,1430,9
1098,3800,1430,28
1098,3822,1430,101
1098,3985,1430,12
1098,3965,1430,1
1098,4182,1430,20
1098,4020,1430,44
1098,3834,1430,49
1099,4178,2621,8
1099,3987,2621,7
1099,4192,2621,16
1099,4169,2621,18
1099,3970,2621,15
1100,4175,3014,0
1100,3982,3014,105
1100,4021,3014,68
1101,4236,2400,13
1101,3793,2400,210
1101,4183,2400,33
1101,4182,2400,20
1101,4180,2400,4
1101,3967,2400,3
1103,4336,1271,86
1103,4033,1271,261
1103,4334,1271,62
1103,4256,1271,419
1103,4208,1271,65
1103,4038,1271,183
1103,4047,1271,271
1103,4307,1271,250
1103,3809,1271,70
1103,3809,1271,70
1103,4033,1271,261
1103,4207,1271,107
1104,3811,3292,209
1104,3978,3292,17
1105,3750,2484,401
1105,3766,2484,92
1105,3787,2484,54
1105,4203,2484,326
1105,4020,2484,44
1105,4178,2484,8
1106,3800,2048,28
1106,3834,2048,49
1106,3965,2048,1
1106,3967,2048,3
1106,3734,2048,288
1106,3812,2048,9
1106,3815,2048,14
1106,3989,2048,10
1107,3987,1598,7
1107,3982,1598,105
1107,3965,1598,1
1107,3830,1598,139
1107,3821,1598,165
1107,3975,1598,24
1107,3985,1598,12
1107,4192,1598,16
1107,4097,1598,353
1107,4021,1598,68
1108,4014,1765,474
1108,4234,1765,103
1108,4005,1765,596
1108,3776,1765,82
1108,3750,1765,401
1108,3738,1765,382
1108,4020,1765,44
1108,4180,1765,4
1108,3969,1765,450
1109,3823,3345,255
1110,3975,3270,24
1110,4311,3270,23
1112,4142,6,46
1112,4132,6,27
1112,4139,6,30
1112,4137,6,180
1112,4305,6,36
1112,4145,6,32
1112,4288,6,76
1112,4144,6,71
1112,4141,6,109
1112,4146,6,43
1112,4284,6,41
1112,4306,6,116
1112,4107,6,88
1112,4295,6,182
1112,4313,6,188
1112,4146,6,43
1112,4141,6,109
1112,4139,6,30
1112,4142,6,46
1112,4132,6,27
1112,4288,6,76
1112,4145,6,32
1112,4144,6,71
1112,4305,6,36
1112,4137,6,180
1113,4183,1395,33
1113,4146,1395,43
1113,3834,1395,49
1113,4107,1395,88
1113,4177,1395,131
1113,4139,1395,30
1113,4295,1395,182
1113,4145,1395,32
1113,4183,1395,33
1113,3822,1395,101
1113,3880,1395,72
1114,4175,1459,0
1114,4167,1459,37
1114,4251,1459,2
1114,4311,1459,23
1114,3970,1459,15
1114,3800,1459,28
1114,3768,1459,6
1114,3776,1459,82
1114,3812,1459,9
1114,3810,1459,26
1115,4169,2790,18
1115,4320,2790,454
1115,4109,2790,409
1115,4175,2790,0
1116,3870,2825,377
1116,3880,2825,72
1116,3757,2825,48
1116,4090,2825,53
1117,3707,999,45
1117,4090,999,53
1117,3993,999,31
1117,4151,999,5
1117,3967,999,3
1117,3984,999,35
1117,3736,999,50
1117,3978,999,17
1117,3707,999,45
1117,3984,999,35
1117,3978,999,17
1117,3736,999,50
1117,3967,999,3
1117,3990,999,119
1117,4151,999,5
1117,4090,999,53
1118,4145,1110,32
1118,4146,1110,43
1118,4142,1110,46
1118,4107,1110,88
1118,4295,1110,182
1118,4288,1110,76
1118,4132,1110,27
1118,4305,1110,36
1118,4284,1110,41
1118,4144,1110,71
1118,4141,1110,109
1118,4139,1110,30
1118,4142,1110,46
1118,4145,1110,32
1119,4080,2610,61
1119,3981,2610,59
1119,3707,2610,45
1119,3989,2610,10
1119,3967,2610,3
1120,4183,2623,33
1120,3768,2623,6
1120,4180,2623,4
1120,3834,2623,49
1120,3972,2623,22
1121,4146,1667,43
1121,4185,1667,91
1121,3990,1667,119
1121,4145,1667,32
1121,4107,1667,88
1121,4142,1667,46
1121,3984,1667,35
1121,3990,1667,119
1121,4146,1667,43
1122,3904,2159,29
1122,4183,2159,33
1122,4035,2159,233
1122,4136,2159,168
1122,3880,2159,72
1122,4146,2159,43
1122,4145,2159,32
1123,3657,2967,191
1123,3834,2967,49
1123,3768,2967,6
1125,3829,2616,642
1125,4175,2616,0
1125,4302,2616,473
1125,4255,2616,362
1125,4125,2616,525
1126,4167,2761,37
1126,3975,2761,24
1126,4192,2761,16
1126,4311,2761,23
1127,4161,2052,81
1127,3824,2052,403
1127,3695,2052,176
1127,4280,2052,281
1127,3787,2052,54
1127,4210,2052,371
1127,3786,2052,296
1127,3821,2052,165
1128,4185,1279,91
1128,4192,1279,16
1128,3965,1279,1
1128,4157,1279,256
1128,4185,1279,91
1128,4177,1279,131
1128,3965,1279,1
1128,4169,1279,18
1128,3975,1279,24
1128,3970,1279,15
1128,4016,1279,98
1128,4251,1279,2
1129,3818,2155,177
1129,3768,2155,6
1129,3800,2155,28
1129,4177,2155,131
1129,3834,2155,49
1129,3822,2155,101
1129,4183,2155,33
1130,4185,929,91
1130,4177,929,131
1130,3815,929,14
1130,3984,929,35
1130,4251,929,2
1130,3703,929,195
1130,3990,929,119
1130,3815,929,14
1130,3812,929,9
1130,4177,929,131
1130,3972,929,22
1130,4185,929,91
1130,3984,929,35
1130,3990,929,119
1130,3989,929,10
1130,3703,929,195
1130,4251,929,2
1131,3904,1348,29
1131,3915,1348,51
1131,3981,1348,59
1131,3908,1348,85
1131,3972,1348,22
1131,4080,1348,61
1131,3980,1348,25
1131,3760,1348,142
1131,3918,1348,19
1131,4081,1348,40
1131,3760,1348,142
1132,4132,1481,27
1132,4146,1481,43
1132,4284,1481,41
1132,4107,1481,88
1132,4145,1481,32
1132,4305,1481,36
1132,4142,1481,46
1132,4144,1481,71
1132,4288,1481,76
1132,3834,1481,49
1133,4227,2398,635
1133,3770,2398,567
1133,4255,2398,362
1133,4143,2398,643
1133,3738,2398,382
1133,3833,2398,628
1134,4251,3432,2
1135,4203,3478,326
1136,4020,1997,44
1136,4178,1997,8
1136,3975,1997,24
1136,3968,1997,126
1136,3985,1997,12
1136,3987,1997,7
1136,3965,1997,1
1136,4311,1997,23
1138,3912,3146,90
1138,3987,3146,7
1139,4305,2787,36
1139,4284,2787,41
1139,4146,2787,43
1139,4306,2787,116
1140,3917,3126,637
1140,3652,3126,592
1142,4146,2144,43
1142,4185,2144,91
1142,4139,2144,30
1142,4177,2144,131
1142,4183,2144,33
1142,3742,2144,106
1142,4180,2144,4
1143,4192,2339,16
1143,3810,2339,26
1143,4311,2339,23
1143,3768,2339,6
1143,3812,2339,9
1143,4169,2339,18
1144,4139,2233,30
1144,4145,2233,32
1144,4284,2233,41
1144,4288,2233,76
1144,4306,2233,116
1144,4144,2233,71
1144,4141,2233,109
1145,3776,1909,82
1145,4311,1909,23
1145,4076,1909,506
1145,3964,1909,144
1145,4169,1909,18
1145,4175,1909,0
1145,4014,1909,474
1145,3779,1909,502
1146,3986,1421,11
1146,4151,1421,5
1146,3967,1421,3
1146,4236,1421,13
1146,3989,1421,10
1146,3984,1421,35
1146,3986,1421,11
1146,3815,1421,14
1146,3970,1421,15
1146,3984,1421,35
1146,3967,1421,3
1147,3786,2711,296
1147,4161,2711,81
1147,3776,2711,82
1147,4192,2711,16
1147,4181,2711,681
1148,3785,2651,330
1148,3770,2651,567
1148,3680,2651,406
1148,3786,2651,296
1148,3834,2651,49
1149,3815,2034,14
1149,3734,2034,288
1149,4090,2034,53
1149,3816,2034,60
1149,3810,2034,26
1149,3812,2034,9
1149,3800,2034,28
1149,3803,2034,465
1150,4309,845,241
1150,4235,845,84
1150,4009,845,207
1150,4095,845,217
1150,4096,845,280
1150,4092,845,244
1150,4007,845,426
1150,3793,845,210
1150,3792,845,228
1150,3792,845,228
1150,4309,845,241
1150,4235,845,84
1150,4096,845,280
1150,4095,845,217
1150,3793,845,210
1150,4009,845,207
1150,4007,845,426
1150,4092,845,244
1150,3791,845,433
1151,4183,3150,33
1151,4132,3150,27
1152,3904,1963,29
1152,3880,1963,72
1152,3981,1963,59
1152,3915,1963,51
1152,3918,1963,19
1152,4190,1963,66
1152,4080,1963,61
1152,3908,1963,85
1153,4183,1653,33
1153,3800,1653,28
1153,3815,1653,14
1153,3813,1653,123
1153,3800,1653,28
1153,3818,1653,177
1153,3815,1653,14
1153,3819,1653,208
1153,3978,1653,17
1153,3810,1653,26
1154,4190,794,66
1154,4080,794,61
1154,4083,794,34
1154,3980,794,25
1154,4140,794,130
1154,3904,794,29
1154,3880,794,72
1154,3757,794,48
1154,4084,794,96
1154,4081,794,40
1154,3981,794,59
1154,4140,794,130
1154,3980,794,25
1154,4083,794,34
1154,4081,794,40
1154,3757,794,48
1154,4084,794,96
1154,3904,794,29
1154,4080,794,61
1155,4146,1740,43
1155,4145,1740,32
1155,4288,1740,76
1155,4313,1740,188
1155,4132,1740,27
1155,4284,1740,41
1155,4288,1740,76
1155,4145,1740,32
1155,4313,1740,188
1156,3970,2751,15
1156,4175,2751,0
1156,3987,2751,7
1156,4013,2751,558
1158,4183,2105,33
1158,4305,2105,36
1158,4183,2105,33
1158,4144,2105,71
1158,4145,2105,32
1158,3815,2105,14
1158,3989,2105,10
1158,3972,2105,22
1160,4190,1111,66
1160,4080,1111,61
1160,4083,1111,34
1160,3757,1111,48
1160,3749,1111,77
1160,4078,1111,152
1160,4151,1111,5
1160,4085,1111,137
1160,3980,1111,25
1160,3757,1111,48
1160,3749,1111,77
1160,4083,1111,34
1160,4085,1111,137
1160,4078,1111,152
1161,3768,3200,6
1161,3812,3200,9
1162,4229,1380,55
1162,3990,1380,119
1162,3813,1380,123
1162,3989,1380,10
1162,3981,1380,59
1162,3984,1380,35
1162,3972,1380,22
1162,3815,1380,14
1162,3993,1380,31
1162,4229,1380,55
1162,3768,1380,6
1163,4132,1854,27
1163,4295,1854,182
1163,4145,1854,32
1163,4136,1854,168
1163,4288,1854,76
1163,4144,1854,71
1163,4146,1854,43
1163,4142,1854,46
1163,4107,1854,88
1164,4293,1373,483
1164,3783,1373,561
1164,4280,1373,281
1164,4268,1373,610
1164,4280,1373,281
1164,4147,1373,530
1164,3783,1373,561
1164,4293,1373,483
1164,4224,1373,508
1164,4125,1373,525
1164,4266,1373,677
1165,4152,3388,39
1166,4177,927,131
1166,3812,927,9
1166,3800,927,28
1166,3810,927,26
1166,4180,927,4
1166,3965,927,1
1166,4071,927,47
1166,3811,927,209
1166,4236,927,13
1166,3965,927,1
1166,3810,927,26
1166,4180,927,4
1166,4311,927,23
1166,4177,927,131
1166,4236,927,13
1166,3812,927,9
1166,4071,927,47
1167,3978,1535,17
1167,3989,1535,10
1167,3984,1535,35
1167,4180,1535,4
1167,3965,1535,1
1167,4151,1535,5
1167,3967,1535,3
1167,4251,1535,2
1167,4236,1535,13
1167,3986,1535,11
1168,4183,1440,33
1168,3965,1440,1
1168,3800,1440,28
1168,3812,1440,9
1168,3815,1440,14
1168,4182,1440,20
1168,3768,1440,6
1168,4175,1440,0
1168,4311,1440,23
1168,4180,1440,4
1169,3972,2489,22
1169,3880,2489,72
1169,3989,2489,10
1169,3986,2489,11
1169,3757,2489,48
1169,3984,2489,35
1170,3806,2210,512
1170,4177,2210,131
1170,3870,2210,377
1170,3880,2210,72
1170,3742,2210,106
1170,4197,2210,110
1170,4087,2210,523
1171,4190,3454,66
1172,4107,1760,88
1172,4145,1760,32
1172,4313,1760,188
1172,4306,1760,116
1172,4132,1760,27
1172,4293,1760,483
1172,4146,1760,43
1172,4144,1760,71
1172,4306,1760,116
1173,4183,2982,33
1173,4182,2982,20
1173,4145,2982,32
1174,3767,1948,259
1174,4311,1948,23
1174,4175,1948,0
1174,3812,1948,9
1174,4132,1948,27
1174,4151,1948,5
1174,3800,1948,28
1174,4305,1948,36
1175,3787,1604,54
1175,4329,1604,73
1175,4236,1604,13
1175,3975,1604,24
1175,4210,1604,371
1175,3695,1604,176
1175,3987,1604,7
1175,3965,1604,1
1175,4021,1604,68
1175,3821,1604,165
1176,4125,1719,525
1176,4067,1719,612
1176,4273,1719,671
1176,4042,1719,679
1176,4231,1719,667
1176,3742,1719,106
1176,4268,1719,610
1176,4211,1719,486
1176,4034,1719,515
1177,3776,3177,82
1177,3912,3177,90
1178,4190,755,66
1178,4080,755,61
1178,4083,755,34
1178,3904,755,29
1178,3980,755,25
1178,3880,755,72
1178,3760,755,142
1178,3757,755,48
1178,3908,755,85
1178,4081,755,40
1178,3880,755,72
1178,4081,755,40
1178,3908,755,85
1178,3760,755,142
1178,3980,755,25
1178,3757,755,48
1178,4083,755,34
1178,4190,755,66
1178,4080,755,61
1178,3904,755,29
1179,4107,2706,88
1179,4144,2706,71
1179,4138,2706,469
1179,4234,2706,103
1179,4132,2706,27
1180,4305,2147,36
1180,4284,2147,41
1180,4146,2147,43
1180,4145,2147,32
1180,4132,2147,27
1180,4142,2147,46
1180,4144,2147,71
1181,4107,1006,88
1181,4139,1006,30
1181,4145,1006,32
1181,4284,1006,41
1181,4142,1006,46
1181,4146,1006,43
1181,4132,1006,27
1181,4107,1006,88
1181,4139,1006,30
1181,4145,1006,32
1181,4132,1006,27
1181,4284,1006,41
1181,4142,1006,46
1181,4305,1006,36
1181,4144,1006,71
1181,4146,1006,43
1182,3742,1896,106
1182,3737,1896,352
1182,4067,1896,612
1182,4061,1896,636
1182,4174,1896,478
1182,3728,1896,436
1182,4034,1896,515
1182,4099,1896,619
1183,4183,2763,33
1183,3815,2763,14
1183,3813,2763,123
1183,3800,2763,28
1184,4142,1962,46
1184,4305,1962,36
1184,4132,1962,27
1184,4185,1962,91
1184,4020,1962,44
1184,4139,1962,30
1184,4183,1962,33
1184,4180,1962,4
1185,3834,3152,49
1185,3972,3152,22
1186,4182,3151,20
1186,4012,3151,461
1187,4183,924,33
1187,3709,924,341
1187,3812,924,9
1187,3810,924,26
1187,3768,924,6
1187,3815,924,14
1187,3800,924,28
1187,3813,924,123
1187,3811,924,209
1187,3819,924,208
1187,3986,924,11
1187,3978,924,17
1187,3811,924,209
1187,3815,924,14
1187,3800,924,28
1187,3709,924,341
1187,3810,924,26
1188,4313,1125,188
1188,4144,1125,71
1188,4305,1125,36
1188,4185,1125,91
1188,4145,1125,32
1188,4132,1125,27
1188,4306,1125,116
1188,4132,1125,27
1188,4137,1125,180
1188,4185,1125,91
1188,4284,1125,41
1188,4145,1125,32
1188,4144,1125,71
1188,4305,1125,36
1189,4080,1185,61
1189,4083,1185,34
1189,4223,1185,74
1189,3904,1185,29
1189,4140,1185,130
1189,4081,1185,40
1189,4083,1185,34
1189,4140,1185,130
1189,4049,1185,202
1189,4190,1185,66
1189,3904,1185,29
1189,4223,1185,74
1189,4213,1185,293
1190,3786,2140,296
1190,3768,2140,6
1190,4175,2140,0
1190,4192,2140,16
1190,3776,2140,82
1190,3742,2140,106
1190,3670,2140,495
1191,4175,1778,0
1191,4167,1778,37
1191,3970,1778,15
1191,4071,1778,47
1191,4178,1778,8
1191,3965,1778,1
1191,4151,1778,5
1191,4251,1778,2
1191,4311,1778,23
1192,4229,1764,55
1192,3816,1764,60
1192,3707,1764,45
1192,3810,1764,26
1192,4151,1764,5
1192,3815,1764,14
1192,4251,1764,2
1192,3990,1764,119
1192,3972,1764,22
1193,3742,1542,106
1193,3753,1542,185
1193,3751,1542,145
1193,3740,1542,246
1193,4183,1542,33
1193,3834,1542,49
1193,3742,1542,106
1193,3757,1542,48
1193,3761,1542,410
1193,3771,1542,178
1194,3757,2803,48
1194,4059,2803,57
1194,3707,2803,45
1194,4080,2803,61
1195,4146,2411,43
1195,4144,2411,71
1195,4306,2411,116
