guid,gid,uid,vid
478,5224,1355,688
478,4876,1355,427
478,5714,1355,303
478,4826,1355,269
478,6035,1355,767
478,4935,1355,973
478,5565,1355,428
478,5373,1355,606
478,4994,1355,484
478,5347,1355,203
478,5485,1355,766
478,5461,1355,921
478,5712,1355,386
478,5628,1355,1111
478,5523,1355,757
479,4816,1201,1146
479,5377,1201,689
479,5632,1201,958
479,5040,1201,602
479,5379,1201,679
479,5502,1201,908
479,4783,1201,1116
479,5067,1201,589
479,5369,1201,388
479,5103,1201,335
479,5978,1201,647
479,5151,1201,66
479,4784,1201,789
479,4891,1201,1164
479,4968,1201,376
479,4973,1201,289
479,5033,1201,1166
479,5934,1201,848
479,5732,1201,417
479,5035,1201,504
479,5452,1201,734
480,4817,1057,962
480,4992,1057,228
480,5415,1057,145
480,4863,1057,40
480,4820,1057,676
480,5201,1057,103
480,4989,1057,151
480,4990,1057,166
480,5952,1057,87
480,5697,1057,297
480,4818,1057,123
480,5839,1057,144
480,5797,1057,149
480,5826,1057,14
480,5245,1057,187
480,4958,1057,242
480,5694,1057,470
480,5207,1057,36
480,5767,1057,179
480,5823,1057,92
480,4991,1057,222
481,4818,555,123
481,4863,555,40
481,4992,555,228
481,4990,555,166
481,5621,555,311
481,5505,555,196
481,4820,555,676
481,5952,555,87
481,5504,555,622
481,5541,555,246
481,5415,555,145
481,5694,555,470
481,5197,555,69
481,4991,555,222
481,5894,555,81
481,5826,555,14
481,5207,555,36
481,4958,555,242
481,4993,555,257
481,4830,555,96
481,5198,555,39
482,4819,1249,393
482,5615,1249,365
482,4981,1249,717
482,5559,1249,241
482,5889,1249,245
482,5311,1249,511
482,5753,1249,594
482,4976,1249,629
482,5562,1249,416
482,5799,1249,1102
482,5029,1249,574
482,5908,1249,271
482,5960,1249,136
482,5887,1249,76
482,5888,1249,19
482,5587,1249,302
482,4793,1249,493
482,5880,1249,864
482,6003,1249,175
482,5849,1249,63
482,4988,1249,346
483,4820,1033,676
483,4990,1033,166
483,4992,1033,228
483,5415,1033,145
483,4989,1033,151
483,4818,1033,123
483,4958,1033,242
483,4817,1033,962
483,5245,1033,187
483,4863,1033,40
483,5839,1033,144
483,5201,1033,103
483,5504,1033,622
483,5697,1033,297
483,4993,1033,257
483,5952,1033,87
483,5007,1033,618
483,5797,1033,149
483,4991,1033,222
483,5197,1033,69
483,4987,1033,122
484,4821,342,1282
484,4908,342,321
484,5997,342,247
484,5712,342,386
484,4775,342,1025
484,6041,342,84
484,4824,342,333
484,4837,342,18
484,5296,342,305
484,5601,342,490
484,6031,342,360
484,5564,342,159
484,5841,342,663
484,4779,342,80
484,5437,342,345
484,5397,342,320
484,5827,342,526
484,5899,342,253
484,5619,342,1197
484,6005,342,363
484,5975,342,500
485,4822,870,566
485,4889,870,539
485,4801,870,273
485,4874,870,733
485,5791,870,950
485,5682,870,399
485,5707,870,248
485,4811,870,338
485,4837,870,18
485,4918,870,423
485,5399,870,181
485,5807,870,351
485,5857,870,212
485,4906,870,193
485,6041,870,84
485,4875,870,841
485,4884,870,180
485,5719,870,142
485,5780,870,426
485,4912,870,46
485,5727,870,291
486,4823,692,533
486,5706,692,483
486,5796,692,528
486,5691,692,328
486,5710,692,201
486,5704,692,745
486,5707,692,248
486,5720,692,489
486,5715,692,656
486,4876,692,427
486,5382,692,872
486,5718,692,233
486,4884,692,180
486,5719,692,142
486,5682,692,399
486,6029,692,605
486,4889,692,539
486,4931,692,827
486,5712,692,386
486,5395,692,380
486,5683,692,79
487,4824,1196,333
487,4908,1196,321
487,6041,1196,84
487,5296,1196,305
487,5878,1196,55
487,4929,1196,86
487,5683,1196,79
487,6031,1196,360
487,5886,1196,285
487,5686,1196,47
487,6033,1196,244
487,4837,1196,18
487,5537,1196,336
487,5888,1196,19
487,4803,1196,57
487,5702,1196,379
487,5806,1196,60
487,4877,1196,140
487,4779,1196,80
487,4955,1196,28
487,5887,1196,76
488,4825,1581,452
488,5295,1581,415
488,5376,1581,68
488,5551,1581,373
488,5550,1581,530
488,5539,1581,58
488,5495,1581,119
488,5366,1581,150
488,5140,1581,430
488,5555,1581,312
488,4883,1581,558
488,5490,1581,1130
488,5761,1581,577
488,5011,1581,780
488,5492,1581,143
488,5229,1581,137
488,4902,1581,382
488,5520,1581,364
488,5346,1581,243
489,4826,391,269
489,5964,391,219
489,5565,391,428
489,5564,391,159
489,5347,391,203
489,5714,391,303
489,5684,391,232
489,5958,391,206
489,4994,391,484
489,5610,391,411
489,4985,391,383
489,4934,391,464
489,5598,391,249
489,5906,391,653
489,4876,391,427
489,5841,391,663
489,5523,391,757
489,5793,391,404
489,4867,391,344
489,5260,391,340
489,4802,391,849
490,4827,1599,1147
490,5334,1599,1158
490,4910,1599,750
490,4795,1599,890
490,4868,1599,800
490,5766,1599,1022
490,5844,1599,1259
490,5487,1599,582
490,5192,1599,1110
490,5690,1599,1155
490,4897,1599,327
490,5866,1599,843
490,4914,1599,940
490,5669,1599,1129
490,5988,1599,806
490,4809,1599,727
490,4911,1599,805
490,5041,1599,1095
490,5322,1599,165
491,4828,894,1007
491,5676,894,1168
491,5600,894,658
491,5608,894,892
491,4954,894,554
491,5393,894,761
491,5340,894,764
491,5397,894,320
491,6036,894,1191
491,5563,894,1045
491,6034,894,652
491,5403,894,832
491,5564,894,159
491,5332,894,409
491,5796,894,528
491,5405,894,223
491,5028,894,115
491,5886,894,285
491,5601,894,490
491,4908,894,321
491,5005,894,1064
492,4829,1488,1270
492,5295,1488,415
492,5637,1488,270
492,4902,1488,382
492,5865,1488,549
492,5276,1488,762
492,5277,1488,694
492,5443,1488,316
492,4923,1488,818
492,5326,1488,886
492,5404,1488,1100
492,5873,1488,900
492,5990,1488,729
492,5522,1488,502
492,4780,1488,434
492,5281,1488,532
492,5023,1488,726
492,5822,1488,580
492,5200,1488,288
492,5394,1488,1157
493,4830,492,96
493,5609,492,82
493,5767,492,179
493,5823,492,92
493,5618,492,97
493,5433,492,32
493,5974,492,224
493,5899,492,253
493,5849,492,63
493,5398,492,139
493,5405,492,223
493,5717,492,487
493,5021,492,102
493,5869,492,519
493,5928,492,148
493,5541,492,246
493,5725,492,22
493,5894,492,81
493,5504,492,622
493,4818,492,123
493,5956,492,85
494,4831,1583,1182
494,5300,1583,1183
494,5812,1583,1050
494,5969,1583,1139
494,5942,1583,523
494,5748,1583,572
494,5749,1583,238
494,5737,1583,301
494,5736,1583,262
494,5744,1583,167
494,5260,1583,340
494,5568,1583,866
494,5437,1583,345
494,5464,1583,234
494,4983,1583,657
494,5746,1583,304
494,5742,1583,267
494,5564,1583,159
494,5739,1583,126
495,4832,1504,1035
495,5013,1504,1118
495,4773,1504,1171
495,4771,1504,463
495,4768,1504,914
495,5014,1504,773
495,6023,1504,615
495,5786,1504,425
495,6022,1504,873
495,6024,1504,793
495,6003,1504,175
495,6021,1504,451
495,5816,1504,448
495,5567,1504,681
495,5601,1504,490
495,5716,1504,431
495,5811,1504,17
495,5296,1504,305
495,4930,1504,190
495,6025,1504,400
496,4833,1461,1229
496,5215,1461,777
496,5355,1461,699
496,5231,1461,1174
496,5673,1461,863
496,5097,1461,693
496,5412,1461,966
496,5348,1461,749
496,4883,1461,558
496,5203,1461,797
496,4810,1461,1220
496,5328,1461,926
496,5472,1461,1271
496,5765,1461,1177
496,5462,1461,1061
496,4970,1461,840
496,4808,1461,846
496,5289,1461,924
496,5386,1461,1126
496,5368,1461,1144
497,4834,2345,281
497,5322,2345,165
497,5487,2345,582
497,4897,2345,327
497,4868,2345,800
497,4910,2345,750
497,5654,2345,419
497,4942,2345,1057
497,4997,2345,439
498,4835,130,173
498,5689,130,130
498,5811,130,17
498,4930,130,190
498,4955,130,28
498,5878,130,55
498,5806,130,60
498,4803,130,57
498,4877,130,140
498,6003,130,175
498,4778,130,105
498,6025,130,400
498,4945,130,117
498,6046,130,100
498,4794,130,284
498,5569,130,169
498,5716,130,431
498,5570,130,101
498,4781,130,410
498,5607,130,98
498,5725,130,22
499,4836,117,799
499,5715,117,656
499,6029,117,605
499,4876,117,427
499,6035,117,767
499,5706,117,483
499,5796,117,528
499,4805,117,683
499,5710,117,201
499,5719,117,142
499,5704,117,745
499,4823,117,533
499,5989,117,418
499,5720,117,489
499,5682,117,399
499,5691,117,328
499,4931,117,827
499,5586,117,968
499,5718,117,233
499,4859,117,941
499,4928,117,395
500,4837,108,18
500,5888,108,19
500,6041,108,84
500,5433,108,32
500,5505,108,196
500,5974,108,224
500,5725,108,22
500,5823,108,92
500,5847,108,308
500,5894,108,81
500,5997,108,247
500,5197,108,69
500,4863,108,40
500,4779,108,80
500,5971,108,56
500,4929,108,86
500,4818,108,123
500,6040,108,254
500,5198,108,39
500,5826,108,14
500,5921,108,160
501,4838,345,817
501,5786,345,425
501,6021,345,451
501,5567,345,681
501,6019,345,685
501,6033,345,244
501,5886,345,285
501,5384,345,858
501,5871,345,956
501,5788,345,497
501,6020,345,969
501,6017,345,939
501,6025,345,400
501,4824,345,333
501,4864,345,462
501,4877,345,140
501,6016,345,601
501,5556,345,157
501,5968,345,421
501,4803,345,57
501,5878,345,55
502,4839,409,1121
502,5373,409,606
502,4849,409,231
502,5813,409,568
502,4845,409,440
502,6002,409,1003
502,4842,409,904
502,5758,409,790
502,5568,409,866
502,5478,409,371
502,4848,409,183
502,5599,409,1119
502,4862,409,1040
502,5733,409,598
502,5028,409,115
502,4954,409,554
502,6009,409,948
502,4932,409,413
502,5832,409,1210
502,4843,409,954
502,4918,409,423
503,4840,310,826
503,5813,310,568
503,4847,310,639
503,5022,310,804
503,4845,310,440
503,4849,310,231
503,5733,310,598
503,4843,310,954
503,4842,310,904
503,4848,310,183
503,4851,310,313
503,5291,310,569
503,5533,310,31
503,5762,310,435
503,5336,310,548
503,4846,310,928
503,4850,310,672
503,4841,310,690
503,4862,310,1040
503,4858,310,514
503,4952,310,630
504,4841,1314,690
504,5262,1314,564
504,4881,1314,445
504,4847,1314,639
504,5022,1314,804
504,5307,1314,570
504,4860,1314,711
504,5291,1314,569
504,5293,1314,491
504,4856,1314,317
504,5759,1314,616
504,4907,1314,438
504,5612,1314,332
504,5304,1314,524
504,5820,1314,23
504,4880,1314,128
504,4912,1314,46
504,5773,1314,205
504,5273,1314,561
504,5533,1314,31
504,4948,1314,16
505,4842,1336,904
505,4843,1336,954
505,4851,1336,313
505,4849,1336,231
505,4847,1336,639
505,5813,1336,568
505,4845,1336,440
505,5759,1336,616
505,5533,1336,31
505,4850,1336,672
505,4848,1336,183
505,5733,1336,598
505,4840,1336,826
505,5336,1336,548
505,5022,1336,804
505,6002,1336,1003
505,4938,1336,994
505,5758,1336,790
505,4846,1336,928
505,5734,1336,551
505,4932,1336,413
506,4843,898,954
506,4842,898,904
506,4851,898,313
506,4847,898,639
506,4845,898,440
506,4849,898,231
506,4850,898,672
506,5022,898,804
506,4848,898,183
506,5733,898,598
506,5813,898,568
506,4920,898,1251
506,4840,898,826
506,5336,898,548
506,5533,898,31
506,6002,898,1003
506,5021,898,102
506,5349,898,474
506,4918,898,423
506,5896,898,520
506,5759,898,616
507,4844,1092,1231
507,5206,1092,495
507,4878,1092,171
507,4895,1092,432
507,5171,1092,1172
507,4941,1092,475
507,4886,1092,851
507,4924,1092,575
507,5614,1092,412
507,5603,1092,670
507,4787,1092,89
507,4914,1092,940
507,5416,1092,876
507,5211,1092,720
507,5367,1092,600
507,4892,1092,1079
507,5895,1092,387
507,6002,1092,1003
507,5447,1092,741
507,5048,1092,972
507,4921,1092,538
508,4845,1162,440
508,4849,1162,231
508,4848,1162,183
508,5733,1162,598
508,4851,1162,313
508,5813,1162,568
508,5587,1162,302
508,5758,1162,790
508,5606,1162,377
508,5960,1162,136
508,4933,1162,113
508,4776,1162,211
508,5686,1162,47
508,5921,1162,160
508,4843,1162,954
508,5533,1162,31
508,4847,1162,639
508,4903,1162,610
508,4842,1162,904
508,5556,1162,157
508,4840,1162,826
509,4846,965,928
509,4848,965,183
509,4803,965,57
509,5556,965,157
509,4925,965,715
509,5754,965,732
509,5606,965,377
509,4850,965,672
509,4849,965,231
509,4865,965,674
509,4877,965,140
509,4955,965,28
509,5702,965,379
509,4845,965,440
509,5686,965,47
509,5830,965,277
509,5607,965,98
509,5733,965,598
509,5711,965,295
509,5968,965,421
509,5878,965,55
510,4847,1356,639
510,5022,1356,804
510,4841,1356,690
510,4843,1356,954
510,5291,1356,569
510,4840,1356,826
510,4851,1356,313
510,5533,1356,31
510,4842,1356,904
510,4849,1356,231
510,4845,1356,440
510,5759,1356,616
510,4881,1356,445
510,5336,1356,548
510,4850,1356,672
510,5307,1356,570
510,4856,1356,317
510,4933,1356,113
510,5262,1356,564
510,5820,1356,23
510,5293,1356,491
511,4848,1215,183
511,4850,1215,672
511,4845,1215,440
511,4846,1215,928
511,4849,1215,231
511,4803,1215,57
511,4955,1215,28
511,5607,1215,98
511,4851,1215,313
511,5606,1215,377
511,5556,1215,157
511,5733,1215,598
511,5686,1215,47
511,4776,1215,211
511,4865,1215,674
511,5921,1215,160
511,5968,1215,421
511,5813,1215,568
511,6046,1215,100
511,5711,1215,295
511,4877,1215,140
512,4849,1071,231
512,4845,1071,440
512,4848,1071,183
512,4851,1071,313
512,4933,1071,113
512,4865,1071,674
512,4776,1071,211
512,4880,1071,128
512,4842,1071,904
512,5758,1071,790
512,5813,1071,568
512,5587,1071,302
512,5686,1071,47
512,5022,1071,804
512,5533,1071,31
512,4850,1071,672
512,5556,1071,157
512,4847,1071,639
512,5783,1071,230
512,5336,1071,548
512,4932,1071,413
513,4850,465,672
513,4848,465,183
513,4851,465,313
513,5629,465,131
513,5021,465,102
513,5840,465,213
513,5336,465,548
513,5607,465,98
513,4920,465,1251
513,5830,465,277
513,4803,465,57
513,4849,465,231
513,5349,465,474
513,5604,465,1222
513,4940,465,162
513,5711,465,295
513,5606,465,377
513,4846,465,928
513,5686,465,47
513,5921,465,160
513,5533,465,31
514,4851,1252,313
514,4848,1252,183
514,4850,1252,672
514,4849,1252,231
514,4845,1252,440
514,4843,1252,954
514,5021,1252,102
514,4842,1252,904
514,4918,1252,423
514,5533,1252,31
514,5629,1252,131
514,4847,1252,639
514,4933,1252,113
514,5398,1252,139
514,5733,1252,598
514,5883,1252,300
514,5725,1252,22
514,5336,1252,548
514,4938,1252,994
514,4776,1252,211
514,4932,1252,413
515,4852,1761,1105
515,4879,1761,922
515,5856,1761,893
515,5434,1761,850
515,5566,1761,869
515,5552,1761,547
515,5931,1761,544
515,5763,1761,743
515,5932,1761,1133
515,5668,1761,786
515,4971,1761,736
515,4950,1761,774
515,4927,1761,1058
515,5649,1761,739
515,5066,1761,755
515,4928,1761,395
515,5195,1761,1142
516,4853,352,226
516,4912,352,46
516,5810,352,42
516,5915,352,155
516,5371,352,124
516,5916,352,78
516,5826,352,14
516,5297,352,43
516,6001,352,83
516,5273,352,561
516,5820,352,23
516,4940,352,162
516,5584,352,707
516,5687,352,11
516,6004,352,34
516,5370,352,53
516,5198,352,39
516,5621,352,311
516,5907,352,698
516,5495,352,119
516,5230,352,114
517,4854,837,1244
517,5299,837,695
517,4924,837,575
517,4886,837,851
517,4932,837,413
517,4895,837,432
517,4896,837,728
517,5825,837,1113
517,5303,837,807
517,5813,837,568
517,4901,837,352
517,5999,837,543
517,4938,837,994
517,5848,837,931
517,4908,837,321
517,5866,837,843
517,4857,837,1078
517,4939,837,590
517,6002,837,1003
517,5733,837,598
517,4937,837,669
518,4855,1959,67
518,4937,1959,669
518,4890,1959,116
518,4948,1959,16
518,4936,1959,405
518,4856,1959,317
518,4893,1959,559
518,6004,1959,34
518,4881,1959,445
518,5533,1959,31
518,4906,1959,193
518,5687,1959,11
518,4913,1959,161
519,4856,1489,317
519,4881,1489,445
519,4906,1489,193
519,4880,1489,128
519,4948,1489,16
519,4912,1489,46
519,4933,1489,113
519,4913,1489,161
519,5687,1489,11
519,5787,1489,25
519,6039,1489,91
519,4855,1489,67
519,4940,1489,162
519,4942,1489,1057
519,5273,1489,561
519,5679,1489,353
519,6001,1489,83
519,5686,1489,47
519,5533,1489,31
519,5820,1489,23
520,4857,1175,1078
520,5405,1175,223
520,5711,1175,295
520,5956,1175,85
520,5853,1175,398
520,4848,1175,183
520,4869,1175,853
520,5999,1175,543
520,4794,1175,284
520,5607,1175,98
520,4885,1175,1207
520,4850,1175,672
520,5951,1175,476
520,5439,1175,702
520,5349,1175,474
520,5965,1175,59
520,4924,1175,575
520,5436,1175,62
520,4955,1175,28
520,5971,1175,56
520,5957,1175,442
521,4858,389,514
521,6004,389,34
521,5440,389,296
521,5533,389,31
521,6039,389,91
521,5941,389,375
521,5750,389,758
521,5918,389,74
521,5741,389,342
521,5746,389,304
521,4952,389,630
521,5936,389,696
521,5896,389,520
521,5782,389,1124
521,5559,389,241
521,5717,389,487
521,4912,389,46
521,5341,389,265
521,4948,389,16
521,6007,389,477
521,5615,389,365
522,4859,719,941
522,5259,719,887
522,5304,719,524
522,5973,719,1049
522,5719,719,142
522,4931,719,827
522,5612,719,332
522,4926,719,1062
522,5293,719,491
522,4907,719,438
522,5307,719,570
522,5682,719,399
522,4884,719,180
522,5710,719,201
522,5291,719,569
522,4882,719,823
522,5262,719,564
522,6040,719,254
522,4860,719,711
522,5305,719,608
522,4983,719,657
523,4860,1659,711
523,4853,1659,226
523,5773,1659,205
523,5915,1659,155
523,5810,1659,42
523,5820,1659,23
523,5612,1659,332
523,5304,1659,524
523,4841,1659,690
523,5907,1659,698
523,5916,1659,78
523,4912,1659,46
523,4948,1659,16
523,4881,1659,445
523,4899,1659,384
523,5370,1659,53
523,5306,1659,949
523,5273,1659,561
523,5533,1659,31
524,4861,649,884
524,5807,649,351
524,4811,649,338
524,4874,649,733
524,5700,649,753
524,6042,649,765
524,4871,649,1030
524,5850,649,706
524,5964,649,219
524,4911,649,805
524,5347,649,203
524,5854,649,760
524,5708,649,867
524,5598,649,249
524,5331,649,971
524,5695,649,779
524,5688,649,932
524,5861,649,512
524,5909,649,522
524,5610,649,411
524,4802,649,849
525,4862,477,1040
525,5883,477,300
525,5615,477,365
525,4865,477,674
525,5308,477,323
525,5559,477,241
525,5813,477,568
525,5587,477,302
525,5975,477,500
525,5298,477,349
525,5336,477,548
525,5783,477,230
525,4849,477,231
525,5849,477,63
525,4952,477,630
525,6046,477,100
525,6039,477,91
525,5717,477,487
525,5607,477,98
525,4951,477,263
525,4848,477,183
526,4863,530,40
526,5505,530,196
526,5952,530,87
526,4992,530,228
526,5415,530,145
526,5826,530,14
526,5694,530,470
526,4818,530,123
526,4990,530,166
526,5297,530,43
526,5852,530,90
526,5605,530,355
526,4958,530,242
526,5197,530,69
526,4991,530,222
526,5201,530,103
526,5621,530,311
526,4989,530,151
526,5207,530,36
526,5703,530,334
526,5245,530,187
527,4864,869,462
527,4803,869,57
527,5724,869,255
527,5878,869,55
527,5965,869,59
527,5556,869,157
527,6033,869,244
527,6046,869,100
527,4930,869,190
527,4877,869,140
527,5756,869,885
527,5601,869,490
527,5774,869,1074
527,5698,869,266
527,5396,869,368
527,5308,869,323
527,5816,869,448
527,4945,869,117
527,5296,869,305
527,5711,869,295
527,5975,869,500
528,4865,720,674
528,4776,720,211
528,5686,720,47
528,4849,720,231
528,4848,720,183
528,5556,720,157
528,6001,720,83
528,4951,720,263
528,5830,720,277
528,5888,720,19
528,4880,720,128
528,4862,720,1040
528,5629,720,131
528,5773,720,205
528,5606,720,377
528,6039,720,91
528,4955,720,28
528,5562,720,416
528,5436,720,62
528,4803,720,57
528,6003,720,175
529,4866,779,902
529,4783,779,1116
529,4946,779,862
529,5808,779,1088
529,5351,779,1186
529,5631,779,1029
529,4864,779,462
529,5396,779,368
529,5993,779,879
529,5724,779,255
529,5698,779,266
529,5035,779,504
529,5786,779,425
529,5986,779,816
529,4892,779,1079
529,6033,779,244
529,4891,779,1164
529,5537,779,336
529,4877,779,140
529,4873,779,1203
529,4824,779,333
530,4867,131,344
530,5793,131,404
530,4918,131,423
530,5958,131,206
530,5598,131,249
530,5905,131,810
530,4933,131,113
530,5780,131,426
530,5347,131,203
530,5791,131,950
530,5679,131,353
530,5695,131,779
530,4906,131,193
530,5629,131,131
530,5713,131,315
530,4983,131,657
530,5610,131,411
530,4822,131,566
530,4913,131,161
530,4801,131,273
530,4837,131,18
531,4868,1628,800
531,5866,1628,843
531,4910,1628,750
531,4897,1628,327
531,5545,1628,811
531,5322,1628,165
531,5487,1628,582
531,4834,1628,281
531,4913,1628,161
531,6032,1628,692
531,5027,1628,701
531,5213,1628,878
531,4903,1628,610
531,5679,1628,353
531,4933,1628,113
531,4936,1628,405
531,4869,1628,853
531,4856,1628,317
531,5695,1628,779
532,4869,1608,853
532,4857,1608,1078
532,4933,1608,113
532,4936,1608,405
532,4901,1608,352
532,4903,1608,610
532,4940,1608,162
532,4913,1608,161
532,4855,1608,67
532,4893,1608,559
532,5349,1608,474
532,5758,1608,790
532,4880,1608,128
532,4906,1608,193
532,4856,1608,317
532,5966,1608,54
532,4924,1608,575
532,4912,1608,46
532,6001,1608,83
533,4870,346,1213
533,4994,346,484
533,5565,346,428
533,4826,346,269
533,4813,346,1016
533,5906,346,653
533,5446,346,1215
533,4934,346,464
533,5460,346,961
533,5275,346,1010
533,4888,346,930
533,5564,346,159
533,5518,346,875
533,5639,346,831
533,5585,346,1232
533,5260,346,340
533,5791,346,950
533,5958,346,206
533,5530,346,730
533,5635,346,1054
533,5684,346,232
534,4871,411,1030
534,4811,411,338
534,5700,411,753
534,5909,411,522
534,5850,411,706
534,5725,411,22
534,5399,411,181
534,4837,411,18
534,4957,411,274
534,5623,411,292
534,4770,411,756
534,5857,411,212
534,5997,411,247
534,5894,411,81
534,5198,411,39
534,5882,411,782
534,5547,411,820
534,5847,411,308
534,5680,411,358
534,5861,411,512
534,5807,411,351
535,4872,312,803
535,5516,312,982
535,4928,312,395
535,5003,312,372
535,5544,312,592
535,5723,312,468
535,4931,312,827
535,4923,312,818
535,5637,312,270
535,5865,312,549
535,5917,312,581
535,5270,312,441
535,5822,312,580
535,5718,312,233
535,5488,312,129
535,5845,312,1046
535,5330,312,453
535,5271,312,1036
535,4922,312,603
535,5305,312,608
535,5268,312,518
536,4873,1317,1203
536,5956,1317,85
536,5700,1317,753
536,4824,1317,333
536,5997,1317,247
536,4811,1317,338
536,4929,1317,86
536,5965,1317,59
536,6041,1317,84
536,5623,1317,292
536,5557,1317,942
536,5680,1317,358
536,4864,1317,462
536,5724,1317,255
536,4770,1317,756
536,4877,1317,140
536,5824,1317,1085
536,4908,1317,321
536,5725,1317,22
536,4837,1317,18
536,6031,1317,360
537,4874,1334,733
537,5807,1334,351
537,4822,1334,566
537,4811,1334,338
537,4801,1334,273
537,5861,1334,512
537,6042,1334,765
537,5347,1334,203
537,5809,1334,1002
537,5440,1334,296
537,5700,1334,753
537,5399,1334,181
537,5987,1334,306
537,4837,1334,18
537,5829,1334,24
537,4875,1334,841
537,4861,1334,884
537,5857,1334,212
537,5727,1334,291
537,5571,1334,960
537,5682,1334,399
538,4875,901,841
538,5822,901,580
538,4822,901,566
538,5682,901,399
538,4801,901,273
538,4874,901,733
538,4889,901,539
538,6041,901,84
538,5718,901,233
538,5780,901,426
538,4811,901,338
538,4837,901,18
538,5399,901,181
538,5536,901,650
538,5710,901,201
538,5572,901,1073
538,5261,901,632
538,5807,901,351
538,5347,901,203
538,5707,901,248
538,4953,901,845
539,4876,1095,427
539,6035,1095,767
539,6029,1095,605
539,5796,1095,528
539,4836,1095,799
539,4823,1095,533
539,4826,1095,269
539,5706,1095,483
539,5682,1095,399
539,5714,1095,303
539,5715,1095,656
539,5710,1095,201
539,5347,1095,203
539,5558,1095,1020
539,5564,1095,159
539,5964,1095,219
539,5610,1095,411
539,5565,1095,428
539,5523,1095,757
539,5906,1095,653
539,5793,1095,404
540,4877,1163,140
540,4803,1163,57
540,4955,1163,28
540,4925,1163,715
540,6033,1163,244
540,4896,1163,728
540,5702,1163,379
540,5878,1163,55
540,4848,1163,183
540,4835,1163,173
540,5965,1163,59
540,5806,1163,60
540,4930,1163,190
540,5689,1163,130
540,5296,1163,305
540,4945,1163,117
540,4778,1163,105
540,5951,1163,476
540,5711,1163,295
540,5698,1163,266
540,5556,1163,157
541,4878,1017,171
541,4787,1017,89
541,5614,1017,412
541,5473,1017,275
541,4921,1017,538
541,5206,1017,495
541,4915,1017,172
541,5015,1017,609
541,5528,1017,218
541,5678,1017,471
541,5416,1017,876
541,5603,1017,670
541,5169,1017,397
541,4941,1017,475
541,4924,1017,575
541,5727,1017,291
541,5451,1017,381
541,5039,1017,486
541,5245,1017,187
541,5078,1017,687
541,5367,1017,600
542,4879,1827,922
542,5856,1827,893
542,5566,1827,869
542,5434,1827,850
542,4852,1827,1105
542,5552,1827,547
542,5931,1827,544
542,5763,1827,743
542,4950,1827,774
542,5734,1827,551
542,5609,1827,82
542,5864,1827,1163
542,5332,1827,409
542,5972,1827,781
542,5955,1827,919
543,4880,1213,128
543,5686,1213,47
543,4933,1213,113
543,4906,1213,193
543,4940,1213,162
543,5207,1213,36
543,4881,1213,445
543,4913,1213,161
543,5966,1213,54
543,6001,1213,83
543,5349,1213,474
543,5371,1213,124
543,5679,1213,353
543,5208,1213,251
543,5971,1213,56
543,4856,1213,317
543,4912,1213,46
543,5888,1213,19
543,5297,1213,43
543,4777,1213,93
543,5620,1213,314
544,4881,1058,445
544,4856,1058,317
544,4880,1058,128
544,5022,1058,804
544,4933,1058,113
544,4841,1058,690
544,4906,1058,193
544,5307,1058,570
544,4948,1058,16
544,4912,1058,46
544,4940,1058,162
544,4913,1058,161
544,5612,1058,332
544,4855,1058,67
544,4847,1058,639
544,4860,1058,711
544,4907,1058,438
544,5291,1058,569
544,5304,1058,524
544,5773,1058,205
544,5686,1058,47
545,4882,496,823
545,5303,496,807
545,4907,496,438
545,5447,496,741
545,4924,496,575
545,5612,496,332
545,4886,496,851
545,5291,496,569
545,4926,496,1062
545,5759,496,616
545,4881,496,445
545,4880,496,128
545,5727,496,291
545,5304,496,524
545,5307,496,570
545,5204,496,677
545,4929,496,86
545,5293,496,491
545,5262,496,564
545,4895,496,432
545,4841,496,690
546,4883,1236,558
546,4825,1236,452
546,4902,1236,382
546,5295,1236,415
546,5223,1236,198
546,5011,1236,780
546,4780,1236,434
546,5140,1236,430
546,5729,1236,194
546,5201,1236,103
546,5863,1236,204
546,5218,1236,109
546,5488,1236,129
546,5495,1236,119
546,5505,1236,196
546,5292,1236,604
546,5490,1236,1130
546,5852,1236,90
546,5637,1236,270
546,5529,1236,447
546,5770,1236,641
547,4884,1543,180
547,5707,1543,248
547,5710,1543,201
547,5683,1543,79
547,5691,1543,328
547,5719,1543,142
547,4904,1543,621
547,5009,1543,394
547,4907,1543,438
547,5612,1543,332
547,4906,1543,193
547,4912,1543,46
547,5713,1543,315
547,4889,1543,539
547,5679,1543,353
547,5395,1543,380
547,6040,1543,254
547,4949,1543,276
547,5720,1543,489
547,5207,1543,36
548,4885,380,1207
548,5349,380,474
548,4906,380,193
548,5825,380,1113
548,5208,380,251
548,4857,380,1078
548,4880,380,128
548,5439,380,702
548,4940,380,162
548,4913,380,161
548,5758,380,790
548,5853,380,398
548,4863,380,40
548,5999,380,543
548,5405,380,223
548,4818,380,123
548,5433,380,32
548,5971,380,56
548,5686,380,47
548,4933,380,113
548,4779,380,80
549,4886,805,851
549,4924,805,575
549,4895,805,432
549,4933,805,113
549,4941,805,475
549,4913,805,161
549,5727,805,291
549,4880,805,128
549,5303,805,807
549,5299,805,695
549,5447,805,741
549,4882,805,823
549,4929,805,86
549,4906,805,193
549,4881,805,445
549,4915,805,172
549,4878,805,171
549,5679,805,353
549,5205,805,1028
549,5032,805,623
549,4940,805,162
